Image,SaltPepper_Prob,Gaussian_Sigma,PSNR_Noisy,SSIM_Noisy,PSNR_ISTA_Result,SSIM_ISTA_Result,PSNR_BM3D_Result,SSIM_BM3D_Result
baboon.png,0.074,0.42,9.755417737547262,0.12147599699207277,10.647798719029689,0.14464409352102822,10.015632403793637,0.1256108516020361
barbara.bmp,0.074,0.42,9.833867405674534,0.08148430794257315,10.972842831433756,0.09869637581597869,10.12203206262215,0.08548505789754422
boat.png,0.074,0.42,9.784979526740493,0.07041392306981833,10.726503515367863,0.08841428527080601,10.071925782793066,0.0738141184519903
cameraman.tif,0.074,0.42,9.925437582228126,0.05856166431929449,10.981583632010494,0.07439691983638445,10.24584390133601,0.06178278788724516
fruits.png,0.074,0.42,9.992153406146212,0.047626170413686726,10.658769840230462,0.058157046975530736,10.31594060394774,0.050088895067867394
house.tif,0.074,0.42,9.941275384387444,0.0392511700068959,10.92664412210059,0.05136267004655249,10.266777767601534,0.0419960254561973
jetplane.tif,0.074,0.42,10.058763907374237,0.06569971646076227,10.627250221875588,0.08125554600892648,10.397179813401836,0.06929118453805135
lake.tif,0.074,0.42,10.034676488034133,0.08728462436798232,11.148357595835968,0.1108132693560447,10.353398188050896,0.091562984991102
lena.bmp,0.074,0.42,9.809752744762944,0.05190513566075784,10.853116848725719,0.06677460158313522,10.109266356722369,0.054918236232689606
lena_color_256.tif,0.074,0.42,9.829575044913543,0.08223433499223504,10.776467291023678,0.10330513043157946,10.115520446321167,0.08654403769058559
lena_color_512.tif,0.074,0.42,9.847858032942954,0.05331208862872996,10.797594998678425,0.06806581615322144,10.146173113741659,0.056356034056295856
lena_gray_256.tif,0.074,0.42,9.820561611427793,0.08703933709368959,10.84022771084163,0.10840447572003116,10.108764762597826,0.09153015226493118
lena_gray_512.tif,0.074,0.42,9.807593316756707,0.051763995244034876,10.856968767850027,0.06693600857508708,10.104810275365182,0.054741497880811646
livingroom.tif,0.074,0.42,9.775736247791988,0.0722970120396792,10.810811178624306,0.09092054594391785,10.061336280418349,0.07590970909543952
mandril_color.tif,0.074,0.42,9.79138762104163,0.12490657865251785,10.772545123196052,0.1488444745222003,10.05337913820705,0.12915091822318864
mandril_gray.tif,0.074,0.42,9.74878084215345,0.09200752923959733,10.712392534661097,0.11632312999456737,10.02214641158643,0.09565294687782805
peppers.png,0.074,0.42,10.038078235020414,0.05590447890386428,11.12756966118262,0.07143456166551569,10.351243453901835,0.05934768736056909
peppers_color.tif,0.074,0.42,10.055237937505407,0.1107824148419312,11.098376288091158,0.1303260087299627,10.368982651207059,0.11509406679037575
peppers_gray.tif,0.074,0.42,9.87538050629571,0.05203100161452427,10.999978209822848,0.06683977616087314,10.185568408235389,0.05531108067479359
pirate.tif,0.074,0.42,9.853101029449098,0.06210986905763251,11.040783493335809,0.0795778575709819,10.15275001498583,0.06510014376256677
tulips.png,0.074,0.42,9.94399243087424,0.07402885665003076,11.242284111000595,0.09678865707866853,10.262739845488678,0.07853117245606243
walkbridge.tif,0.074,0.42,9.880270310443649,0.10212549820227562,11.064566880450656,0.12807532993290383,10.173359513395235,0.10660849015781301
woman_blonde.tif,0.074,0.42,9.737570886830817,0.052739607196553975,10.633107743919757,0.06551147315180558,10.028499764541783,0.05552100043462547
woman_darkhair.tif,0.074,0.42,10.010064671245626,0.027133454022019724,11.355054635144784,0.037283978933429746,10.348025083564945,0.029158353086079503
